fecha,medio,titular,zona_portada,seccion,url
2025-07-15,QueDigital,Transporte escolar: firmaron contrataciones hasta diciembre y se reanudó el servicio,destacados_principal,sociedad,https://quedigital.com.ar/sociedad/transporte-escolar-firmaron-contrataciones-hasta-diciembre-y-se-reanudo-el-servicio/
2025-07-15,QueDigital,"Triple choque entre un patrullero, un colectivo y una camioneta en avenida Luro",destacados_principal,policiales,https://quedigital.com.ar/policiales/triple-choque-entre-un-patrullero-un-colectivo-y-una-camioneta-en-la-avenida-luro/
2025-07-15,QueDigital,Investigan la muerte de un motociclista que se chocó un cable atado de vereda a vereda,destacados_principal,policiales,https://quedigital.com.ar/policiales/investigan-la-muerte-de-un-motociclista-que-se-choco-un-cable-atado-de-vereda-a-vereda/
2025-07-15,QueDigital,Detuvieron a otro joven acusado de integrar una banda que robaba motos,recientes_superior,policiales,https://quedigital.com.ar/policiales/detuvieron-a-otro-joven-acusado-de-integrar-una-banda-que-robaba-motos-honda/
2025-07-15,QueDigital,Argentina fue tercera en los Panamericanos de surf de Guatemala,recientes_superior,deportes,https://quedigital.com.ar/deportes/argentina-fue-tercera-en-los-panamericanos-de-surf-de-guatemala/
2025-07-15,QueDigital,Vendían drogas en barrio Juramento con una barbería y una pesquera como “pantalla”,recientes_superior,policiales,https://quedigital.com.ar/policiales/vendian-drogas-en-barrio-juramento-con-una-barberia-y-una-pesquera-como-pantalla/
2025-07-15,QueDigital,Repunte: familiares buscan salvar del ajuste a la investigación imparcial de hundimientos,recientes_superior,sociedad,https://quedigital.com.ar/sociedad/repunte-familiares-buscan-salvar-del-ajuste-a-la-investigacion-de-hundimientos/
2025-07-15,QueDigital,Vuelve la Feria del Libro Infantil y Juvenil: será en el Torreón del Monje,recientes_superior,cultura,https://quedigital.com.ar/cultura/vuelve-la-feria-del-libro-infantil-y-juvenil-sera-en-el-torreon-del-monje/
2025-07-15,QueDigital,Francisco Comesaña puso primera en Suiza con un triunfo,recientes_superior,deportes,https://quedigital.com.ar/deportes/francisco-comesana-puso-primera-en-suiza-con-un-triunfo/
2025-07-15,QueDigital,Kicillof cerrará el Congreso Productivo Bonaerense en Mar del Plata,recientes_inferior,politica,https://quedigital.com.ar/politica/kicillof-cerrara-el-congreso-productivo-bonaerense-en-mar-del-plata/
2025-07-15,QueDigital,"Fuerte choque en avenida Juan B. Justo: un auto, atrapado entre un camión y un colectivo",recientes_inferior,policiales,https://quedigital.com.ar/policiales/fuerte-choque-en-mar-del-plata-un-auto-entre-un-camion-y-un-colectivo/
2025-07-15,QueDigital,Vecinos denuncian un robo en la sociedad de fomento del barrio Las Heras,recientes_inferior,policiales,https://quedigital.com.ar/policiales/vecinos-denuncian-un-robo-en-la-sociedad-de-fomento-del-barrio-las-heras/
2025-07-15,QueDigital,Una persecución terminó con dos personas detenidas en Champagnat y Libertad,recientes_inferior,policiales,https://quedigital.com.ar/policiales/una-persecucion-termino-con-dos-personas-detenidas-en-champagnat-y-libertad/
2025-07-15,QueDigital,"La inflación de junio fue de 1,6% y se acumuló 15,1% en la primera mitad del año",recientes_inferior,sociedad,https://quedigital.com.ar/sociedad/la-inflacion-de-junio-fue-de-1-6-y-se-acumulo-151-en-seis-meses/
2025-07-15,QueDigital,Detuvieron a un hombre por dos robos a un depósito,recientes_inferior,policiales,https://quedigital.com.ar/policiales/detuvieron-a-un-hombre-por-dos-robos-a-un-deposito/
2025-07-15,QueDigital,Alerta meteorológico por tormentas fuertes para este martes en Mar del Plata,recientes_inferior,sociedad,https://quedigital.com.ar/sociedad/alerta-meteorologico-por-tormentas-fuertes-para-este-martes-en-mar-del-plata/
2025-07-15,QueDigital,Segundo aval en comisiones para la adjudicación del Minella al único oferente,recientes_inferior,politica,https://quedigital.com.ar/politica/segundo-aval-en-comisiones-para-la-adjudicacion-del-minella-al-unico-oferente/
2025-07-15,QueDigital,Relevan una baja de locales cerrados: la situación en cada zona comercial,recientes_inferior,sociedad,https://quedigital.com.ar/sociedad/relevan-una-menor-cantidad-de-locales-cerrados-la-situacion-en-cada-zona-comercial/
2025-07-15,QueDigital,"Hallazgo del nieto 140: ""La mejor herramienta de difusión es una restitución""",doble_inferior,sociedad,https://quedigital.com.ar/sociedad/hallazgo-del-nieto-140-la-mejor-herramienta-de-difusion-es-una-restitucion/
2025-07-15,QueDigital,"Residentes del Inareps: entre el recorte de Milei, la ley de emergencia y una marcha federal",doble_inferior,sociedad,https://quedigital.com.ar/sociedad/residentes-del-inareps-entre-el-recorte-de-milei-la-ley-de-emergencia-y-una-marcha-federal/
2025-07-15,QueDigital,"Con Lucas Conde, Argentina afrontará en Japón la tercera semana de la VNL 2025",deportes,deportes,https://quedigital.com.ar/deportes/voley-con-lucas-conde-argentina-disputara-la-tercera-semana-de-vnl/
